qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.87523365020752,-12.964945793151855,0.010861396789550781,-0.08971214294433594,-0.07885074615478516
527433,199249,296,20.958233,-13.010591506958008,-13.068330764770508,-13.047890663146973,-0.0577392578125,0.020440101623535156,-0.037299156188964844
148538,963821,639,16.673933,-10.899344444274902,-10.901815414428711,-11.07457160949707,-0.0024709701538085938,-0.17275619506835938,-0.17522716522216797
264014,5328095,19,23.129852,4.954717636108398,4.934918403625488,4.9269609451293945,-0.019799232482910156,-0.00795745849609375,-0.027756690979003906
131843,8073461,44,6.3777733,-13.685620307922363,-13.712013244628906,-13.793193817138672,-0.02639293670654297,-0.08118057250976562,-0.1075735092163086
451602,8294680,628,12.772134,-11.517167091369629,-11.48868465423584,-11.589593887329102,0.028482437133789062,-0.10090923309326172,-0.07242679595947266
168216,3908778,144,24.050869,0.782355546951294,0.7799938917160034,0.8258272409439087,-0.0023616552352905273,0.04583334922790527,0.043471693992614746
130510,8614562,717,10.578865,-12.98244857788086,-12.986324310302734,-13.05003833770752,-0.003875732421875,-0.06371402740478516,-0.06758975982666016
1112341,4560142,736,11.507101,-14.439285278320312,-14.45779037475586,-14.484454154968262,-0.018505096435546875,-0.026663780212402344,-0.04516887664794922
1133167,2750180,697,10.607595,-11.038500785827637,-11.002997398376465,-11.192488670349121,0.035503387451171875,-0.18949127197265625,-0.15398788452148438
1129237,2913079,693,13.030432,-5.938738822937012,-5.869487762451172,-6.344212532043457,0.06925106048583984,-0.47472476959228516,-0.4054737091064453
87452,6073899,646,11.124613,-12.017468452453613,-12.021797180175781,-12.148111343383789,-0.004328727722167969,-0.1263141632080078,-0.13064289093017578
156493,911794,82,15.650091,-5.877462387084961,-5.510476112365723,-6.682308197021484,0.3669862747192383,-1.1718320846557617,-0.8048458099365234
148538,5427174,952,15.420052,-8.756421089172363,-9.042400360107422,-9.582457542419434,-0.2859792709350586,-0.5400571823120117,-0.8260364532470703
130510,984907,140,12.764076,-13.279563903808594,-13.275793075561523,-13.336699485778809,0.0037708282470703125,-0.060906410217285156,-0.057135581970214844
451602,7265404,328,14.074535,-10.894426345825195,-10.82424545288086,-10.634517669677734,0.07018089294433594,0.189727783203125,0.25990867614746094
183378,2710646,247,12.411176,-12.091257095336914,-12.077526092529297,-12.142356872558594,0.013731002807617188,-0.06483078002929688,-0.05109977722167969
