qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.920698165893555,-12.772676467895508,-0.034603118896484375,0.14802169799804688,0.1134185791015625
527433,199249,296,20.958233,-13.010591506958008,-13.027642250061035,-12.946589469909668,-0.017050743103027344,0.08105278015136719,0.06400203704833984
148538,963821,639,16.673933,-10.899344444274902,-10.905923843383789,-10.916479110717773,-0.006579399108886719,-0.010555267333984375,-0.017134666442871094
264014,5328095,19,23.129852,4.954717636108398,4.899934768676758,4.685826301574707,-0.054782867431640625,-0.21410846710205078,-0.2688913345336914
131843,8073461,44,6.3777733,-13.685620307922363,-13.68642807006836,-13.656307220458984,-0.0008077621459960938,0.030120849609375,0.029313087463378906
451602,8294680,628,12.772134,-11.517167091369629,-11.51427173614502,-11.559377670288086,0.002895355224609375,-0.045105934143066406,-0.04221057891845703
168216,3908778,144,24.050869,0.782355546951294,0.8298174738883972,0.8949521780014038,0.04746192693710327,0.06513470411300659,0.11259663105010986
130510,8614562,717,10.578865,-12.98244857788086,-13.040342330932617,-12.93503189086914,-0.05789375305175781,0.10531044006347656,0.04741668701171875
1112341,4560142,736,11.507101,-14.439285278320312,-14.436609268188477,-14.365017890930176,0.0026760101318359375,0.07159137725830078,0.07426738739013672
1133167,2750180,697,10.607595,-11.038500785827637,-11.047835350036621,-12.227716445922852,-0.009334564208984375,-1.1798810958862305,-1.1892156600952148
1129237,2913079,693,13.030432,-5.938738822937012,-5.91788387298584,-6.271609306335449,0.020854949951171875,-0.3537254333496094,-0.3328704833984375
87452,6073899,646,11.124613,-12.017468452453613,-12.093788146972656,-11.965057373046875,-0.07631969451904297,0.12873077392578125,0.05241107940673828
156493,911794,82,15.650091,-5.877462387084961,-5.63496208190918,-6.013355255126953,0.24250030517578125,-0.37839317321777344,-0.1358928680419922
148538,5427174,952,15.420052,-8.756421089172363,-8.954936027526855,-9.767723083496094,-0.1985149383544922,-0.8127870559692383,-1.0113019943237305
130510,984907,140,12.764076,-13.279563903808594,-13.271098136901855,-13.392257690429688,0.008465766906738281,-0.12115955352783203,-0.11269378662109375
451602,7265404,328,14.074535,-10.894426345825195,-10.880252838134766,-10.987056732177734,0.014173507690429688,-0.10680389404296875,-0.09263038635253906
183378,2710646,247,12.411176,-12.091257095336914,-12.09777545928955,-12.246441841125488,-0.006518363952636719,-0.1486663818359375,-0.15518474578857422
1114819,8024890,113,19.147913,2.313046455383301,2.361257791519165,2.5798416137695312,0.04821133613586426,0.2185838222503662,0.26679515838623047
182539,4321079,448,10.296672,-13.416654586791992,-13.431941032409668,-13.368267059326172,-0.015286445617675781,0.0636739730834961,0.04838752746582031
148538,8233886,739,16.271252,-11.868668556213379,-11.879695892333984,-12.104059219360352,-0.011027336120605469,-0.2243633270263672,-0.23539066314697266
1113437,3422862,776,10.440643,-7.403278350830078,-7.338674545288086,-7.397464752197266,0.06460380554199219,-0.05879020690917969,0.0058135986328125
1106007,2677529,31,12.954882,-10.445399284362793,-10.339064598083496,-10.474446296691895,0.10633468627929688,-0.13538169860839844,-0.029047012329101562
1112341,5101872,708,11.577221,-11.661656379699707,-11.663749694824219,-11.916717529296875,-0.0020933151245117188,-0.25296783447265625,-0.25506114959716797
87452,5105199,488,11.571701,-10.456750869750977,-10.481078147888184,-10.235618591308594,-0.02432727813720703,0.24545955657958984,0.2211322784423828
451602,1530197,446,13.279856,-12.889481544494629,-12.904157638549805,-12.919837951660156,-0.014676094055175781,-0.015680313110351562,-0.030356407165527344
833860,7503777,434,11.057965,-13.48897933959961,-13.514932632446289,-13.589174270629883,-0.025953292846679688,-0.07424163818359375,-0.10019493103027344
1129237,4373435,613,13.17106,-11.293925285339355,-11.321208000183105,-11.576208114624023,-0.02728271484375,-0.25500011444091797,-0.28228282928466797
264014,4664190,226,15.311792,-5.688996315002441,-5.985390663146973,-6.917219161987305,-0.29639434814453125,-0.931828498840332,-1.2282228469848633
1110199,6697302,425,11.980958,-12.327913284301758,-12.35550308227539,-12.173507690429688,-0.027589797973632812,0.18199539184570312,0.1544055938720703
962179,2466207,463,12.762965,-14.284775733947754,-14.279146194458008,-14.276498794555664,0.005629539489746094,0.00264739990234375,0.008276939392089844
