qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.952118873596191,-12.6875,-0.0660238265991211,0.2646188735961914,0.1985950469970703
527433,199249,296,20.958233,-13.010591506958008,-13.036239624023438,-13.030586242675781,-0.025648117065429688,0.00565338134765625,-0.019994735717773438
148538,963821,639,16.673933,-10.899344444274902,-10.920221328735352,-10.963109970092773,-0.02087688446044922,-0.042888641357421875,-0.0637655258178711
264014,5328095,19,23.129852,4.954717636108398,4.893040657043457,4.778491973876953,-0.061676979064941406,-0.1145486831665039,-0.1762256622314453
131843,8073461,44,6.3777733,-13.685620307922363,-13.698760986328125,-13.724963188171387,-0.013140678405761719,-0.02620220184326172,-0.03934288024902344
451602,8294680,628,12.772134,-11.517167091369629,-11.498636245727539,-11.735116958618164,0.018530845642089844,-0.236480712890625,-0.21794986724853516
168216,3908778,144,24.050869,0.782355546951294,0.8901954889297485,0.8401771783828735,0.10783994197845459,-0.050018310546875,0.05782163143157959
130510,8614562,717,10.578865,-12.98244857788086,-13.033646583557129,-13.195478439331055,-0.05119800567626953,-0.16183185577392578,-0.2130298614501953
1112341,4560142,736,11.507101,-14.439285278320312,-14.441099166870117,-14.414297103881836,-0.0018138885498046875,0.02680206298828125,0.024988174438476562
1133167,2750180,697,10.607595,-11.038500785827637,-11.006182670593262,-11.818363189697266,0.032318115234375,-0.8121805191040039,-0.7798624038696289
1129237,2913079,693,13.030432,-5.938738822937012,-6.031237602233887,-6.543279647827148,-0.092498779296875,-0.5120420455932617,-0.6045408248901367
87452,6073899,646,11.124613,-12.017468452453613,-12.134830474853516,-12.258377075195312,-0.11736202239990234,-0.12354660034179688,-0.24090862274169922
156493,911794,82,15.650091,-5.877462387084961,-5.837863922119141,-7.107038497924805,0.03959846496582031,-1.269174575805664,-1.2295761108398438
148538,5427174,952,15.420052,-8.756421089172363,-8.946770668029785,-9.016706466674805,-0.19034957885742188,-0.06993579864501953,-0.2602853775024414
130510,984907,140,12.764076,-13.279563903808594,-13.258729934692383,-13.47176742553711,0.020833969116210938,-0.21303749084472656,-0.19220352172851562
451602,7265404,328,14.074535,-10.894426345825195,-10.87160873413086,-10.961822509765625,0.022817611694335938,-0.09021377563476562,-0.06739616394042969
183378,2710646,247,12.411176,-12.091257095336914,-12.066717147827148,-12.184510231018066,0.024539947509765625,-0.11779308319091797,-0.09325313568115234
1114819,8024890,113,19.147913,2.313046455383301,2.3844828605651855,2.2970852851867676,0.07143640518188477,-0.08739757537841797,-0.015961170196533203
182539,4321079,448,10.296672,-13.416654586791992,-13.394500732421875,-13.408258438110352,0.022153854370117188,-0.013757705688476562,0.008396148681640625
148538,8233886,739,16.271252,-11.868668556213379,-11.89655876159668,-12.121721267700195,-0.02789020538330078,-0.22516250610351562,-0.2530527114868164
1113437,3422862,776,10.440643,-7.403278350830078,-7.265375137329102,-7.072209358215332,0.13790321350097656,0.19316577911376953,0.3310689926147461
1106007,2677529,31,12.954882,-10.445399284362793,-10.318248748779297,-10.492063522338867,0.1271505355834961,-0.1738147735595703,-0.04666423797607422
1112341,5101872,708,11.577221,-11.661656379699707,-11.699565887451172,-11.917738914489746,-0.037909507751464844,-0.21817302703857422,-0.25608253479003906
87452,5105199,488,11.571701,-10.456750869750977,-10.503641128540039,-10.669597625732422,-0.0468902587890625,-0.1659564971923828,-0.2128467559814453
451602,1530197,446,13.279856,-12.889481544494629,-12.897892951965332,-13.01559066772461,-0.008411407470703125,-0.11769771575927734,-0.12610912322998047
833860,7503777,434,11.057965,-13.48897933959961,-13.539422988891602,-13.481172561645508,-0.05044364929199219,0.05825042724609375,0.0078067779541015625
1129237,4373435,613,13.17106,-11.293925285339355,-11.299243927001953,-11.620330810546875,-0.005318641662597656,-0.3210868835449219,-0.32640552520751953
