qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.891462326049805,-12.916333198547363,-0.005367279052734375,-0.024870872497558594,-0.03023815155029297
527433,199249,296,20.958233,-13.010591506958008,-13.087760925292969,-13.112558364868164,-0.07716941833496094,-0.024797439575195312,-0.10196685791015625
148538,963821,639,16.673933,-10.899344444274902,-10.928925514221191,-11.033345222473145,-0.029581069946289062,-0.10441970825195312,-0.1340007781982422
264014,5328095,19,23.129852,4.954717636108398,4.897195816040039,4.680873870849609,-0.057521820068359375,-0.2163219451904297,-0.27384376525878906
131843,8073461,44,6.3777733,-13.685620307922363,-13.704909324645996,-13.79569149017334,-0.019289016723632812,-0.09078216552734375,-0.11007118225097656
451602,8294680,628,12.772134,-11.517167091369629,-11.44032096862793,-11.622957229614258,0.07684612274169922,-0.18263626098632812,-0.1057901382446289
168216,3908778,144,24.050869,0.782355546951294,0.7958320379257202,0.9914312958717346,0.01347649097442627,0.1955992579460144,0.20907574892044067
130510,8614562,717,10.578865,-12.98244857788086,-12.978267669677734,-13.023252487182617,0.004180908203125,-0.04498481750488281,-0.04080390930175781
1112341,4560142,736,11.507101,-14.439285278320312,-14.425419807434082,-14.439455032348633,0.013865470886230469,-0.014035224914550781,-0.0001697540283203125
1133167,2750180,697,10.607595,-11.038500785827637,-11.058736801147461,-11.668819427490234,-0.02023601531982422,-0.6100826263427734,-0.6303186416625977
1129237,2913079,693,13.030432,-5.938738822937012,-6.013384819030762,-6.156988143920898,-0.07464599609375,-0.14360332489013672,-0.21824932098388672
87452,6073899,646,11.124613,-12.017468452453613,-12.041765213012695,-12.052892684936523,-0.02429676055908203,-0.011127471923828125,-0.035424232482910156
156493,911794,82,15.650091,-5.877462387084961,-5.598406791687012,-5.565116882324219,0.2790555953979492,0.03328990936279297,0.3123455047607422
148538,5427174,952,15.420052,-8.756421089172363,-8.887816429138184,-9.2208251953125,-0.1313953399658203,-0.3330087661743164,-0.4644041061401367
130510,984907,140,12.764076,-13.279563903808594,-13.236797332763672,-13.31187629699707,0.042766571044921875,-0.07507896423339844,-0.03231239318847656
451602,7265404,328,14.074535,-10.894426345825195,-10.801194190979004,-11.05204963684082,0.0932321548461914,-0.2508554458618164,-0.157623291015625
183378,2710646,247,12.411176,-12.091257095336914,-12.117300987243652,-12.273442268371582,-0.02604389190673828,-0.1561412811279297,-0.18218517303466797
1114819,8024890,113,19.147913,2.313046455383301,2.3545989990234375,2.4309182167053223,0.04155254364013672,0.07631921768188477,0.11787176132202148
182539,4321079,448,10.296672,-13.416654586791992,-13.369529724121094,-13.563438415527344,0.04712486267089844,-0.19390869140625,-0.14678382873535156
148538,8233886,739,16.271252,-11.868668556213379,-11.88857650756836,-11.760123252868652,-0.01990795135498047,0.12845325469970703,0.10854530334472656
1113437,3422862,776,10.440643,-7.403278350830078,-7.531885147094727,-7.8151092529296875,-0.12860679626464844,-0.28322410583496094,-0.4118309020996094
