qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.866961479187012,-13.03085708618164,0.019133567810058594,-0.1638956069946289,-0.1447620391845703
527433,199249,296,20.958233,-13.010591506958008,-13.091238021850586,-13.352338790893555,-0.08064651489257812,-0.26110076904296875,-0.3417472839355469
148538,963821,639,16.673933,-10.899344444274902,-10.891056060791016,-11.072796821594238,0.008288383483886719,-0.18174076080322266,-0.17345237731933594
264014,5328095,19,23.129852,4.954717636108398,4.962649345397949,4.9929046630859375,0.007931709289550781,0.03025531768798828,0.03818702697753906
131843,8073461,44,6.3777733,-13.685620307922363,-13.801309585571289,-13.740776062011719,-0.11568927764892578,0.06053352355957031,-0.05515575408935547
451602,8294680,628,12.772134,-11.517167091369629,-11.556663513183594,-11.678529739379883,-0.039496421813964844,-0.12186622619628906,-0.1613626480102539
168216,3908778,144,24.050869,0.782355546951294,0.774594247341156,0.3989804983139038,-0.0077612996101379395,-0.3756137490272522,-0.38337504863739014
130510,8614562,717,10.578865,-12.98244857788086,-12.952716827392578,-13.126420974731445,0.02973175048828125,-0.1737041473388672,-0.14397239685058594
1112341,4560142,736,11.507101,-14.439285278320312,-14.436492919921875,-14.509231567382812,0.0027923583984375,-0.0727386474609375,-0.0699462890625
1133167,2750180,697,10.607595,-11.038500785827637,-10.947166442871094,-12.516666412353516,0.09133434295654297,-1.5694999694824219,-1.478165626525879
1129237,2913079,693,13.030432,-5.938738822937012,-5.954130172729492,-5.940187454223633,-0.015391349792480469,0.013942718505859375,-0.0014486312866210938
87452,6073899,646,11.124613,-12.017468452453613,-12.033819198608398,-12.229499816894531,-0.016350746154785156,-0.1956806182861328,-0.21203136444091797
156493,911794,82,15.650091,-5.877462387084961,-5.588778495788574,-5.923938751220703,0.2886838912963867,-0.3351602554321289,-0.04647636413574219
148538,5427174,952,15.420052,-8.756421089172363,-8.985895156860352,-9.432494163513184,-0.22947406768798828,-0.44659900665283203,-0.6760730743408203
130510,984907,140,12.764076,-13.279563903808594,-13.294307708740234,-13.432626724243164,-0.014743804931640625,-0.1383190155029297,-0.1530628204345703
451602,7265404,328,14.074535,-10.894426345825195,-10.741796493530273,-10.501603126525879,0.15262985229492188,0.24019336700439453,0.3928232192993164
183378,2710646,247,12.411176,-12.091257095336914,-12.093992233276367,-11.47606372833252,-0.002735137939453125,0.6179285049438477,0.6151933670043945
1114819,8024890,113,19.147913,2.313046455383301,2.3745508193969727,2.304668426513672,0.061504364013671875,-0.06988239288330078,-0.008378028869628906
182539,4321079,448,10.296672,-13.416654586791992,-13.334481239318848,-13.777341842651367,0.08217334747314453,-0.44286060333251953,-0.360687255859375
148538,8233886,739,16.271252,-11.868668556213379,-11.162653923034668,-10.856375694274902,0.7060146331787109,0.3062782287597656,1.0122928619384766
1113437,3422862,776,10.440643,-7.403278350830078,-7.539177894592285,-6.960100173950195,-0.13589954376220703,0.5790777206420898,0.4431781768798828
1106007,2677529,31,12.954882,-10.445399284362793,-9.778220176696777,-9.58633804321289,0.6671791076660156,0.19188213348388672,0.8590612411499023
1112341,5101872,708,11.577221,-11.661656379699707,-11.669557571411133,-11.713129043579102,-0.007901191711425781,-0.04357147216796875,-0.05147266387939453
87452,5105199,488,11.571701,-10.456750869750977,-10.417966842651367,-10.809561729431152,0.038784027099609375,-0.39159488677978516,-0.3528108596801758
