qid,docid,layer,component,direction,control_score,attack_score,patched_score,effect
19335,6902387,0,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.71241569519043,0.10817758965667577
19335,6902387,0,encoder_self_attn,reverse,-9.891073226928711,-8.23955249786377,-7.4252166748046875,-0.49308241109401213
19335,6902387,0,encoder_mlp,forward,-9.891073226928711,-8.23955249786377,-9.71241569519043,0.10817758965667577
19335,6902387,0,encoder_mlp,reverse,-9.891073226928711,-8.23955249786377,-7.4252166748046875,-0.49308241109401213
19335,6902387,1,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.631484985351562,0.15718134020886446
19335,6902387,1,encoder_self_attn,reverse,-9.891073226928711,-8.23955249786377,-7.893167495727539,-0.2097369993850134
19335,6902387,1,encoder_mlp,forward,-9.891073226928711,-8.23955249786377,-9.631484985351562,0.15718134020886446
19335,6902387,1,encoder_mlp,reverse,-9.891073226928711,-8.23955249786377,-7.893167495727539,-0.2097369993850134
19335,6902387,2,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.42073917388916,0.2847884648143924
19335,6902387,2,encoder_self_attn,reverse,-9.891073226928711,-8.23955249786377,-8.61862564086914,0.22952975178216192
19335,6902387,2,encoder_mlp,forward,-9.891073226928711,-8.23955249786377,-9.42073917388916,0.2847884648143924
19335,6902387,2,encoder_mlp,reverse,-9.891073226928711,-8.23955249786377,-8.61862564086914,0.22952975178216192
19335,6902387,3,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.25073528289795,0.3877262529991425
19335,6902387,3,encoder_self_attn,reverse,-9.891073226928711,-8.23955249786377,-9.346744537353516,0.6704075946516375
19335,6902387,3,encoder_mlp,forward,-9.891073226928711,-8.23955249786377,-9.25073528289795,0.3877262529991425
19335,6902387,3,encoder_mlp,reverse,-9.891073226928711,-8.23955249786377,-9.346744537353516,0.6704075946516375
19335,6902387,4,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.233552932739258,0.3981302097017748
19335,6902387,4,encoder_self_attn,reverse,-9.891073226928711,-8.23955249786377,-8.773569107055664,0.32334841446055856
19335,6902387,4,encoder_mlp,forward,-9.891073226928711,-8.23955249786377,-9.233552932739258,0.3981302097017748
19335,6902387,4,encoder_mlp,reverse,-9.891073226928711,-8.23955249786377,-8.773569107055664,0.32334841446055856
19335,6902387,5,encoder_self_attn,forward,-9.891073226928711,-8.23955249786377,-9.018962860107422,0.528065044218404
