qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.952118873596191,-12.826807975769043,-0.0660238265991211,0.12531089782714844,0.059287071228027344
527433,199249,296,20.958233,-13.010591506958008,-13.036239624023438,-13.00436019897461,-0.025648117065429688,0.031879425048828125,0.0062313079833984375
148538,963821,639,16.673933,-10.899344444274902,-10.920221328735352,-10.983175277709961,-0.02087688446044922,-0.06295394897460938,-0.0838308334350586
264014,5328095,19,23.129852,4.954717636108398,4.893040657043457,4.835448265075684,-0.061676979064941406,-0.05759239196777344,-0.11926937103271484
131843,8073461,44,6.3777733,-13.685620307922363,-13.698760986328125,-13.673194885253906,-0.013140678405761719,0.02556610107421875,0.012425422668457031
451602,8294680,628,12.772134,-11.517167091369629,-11.498636245727539,-11.661614418029785,0.018530845642089844,-0.1629781723022461,-0.14444732666015625
168216,3908778,144,24.050869,0.782355546951294,0.8901954889297485,0.8725236654281616,0.10783994197845459,-0.017671823501586914,0.09016811847686768
130510,8614562,717,10.578865,-12.98244857788086,-13.033646583557129,-13.099146842956543,-0.05119800567626953,-0.06550025939941406,-0.1166982650756836
1112341,4560142,736,11.507101,-14.439285278320312,-14.441099166870117,-14.376020431518555,-0.0018138885498046875,0.0650787353515625,0.06326484680175781
1133167,2750180,697,10.607595,-11.038500785827637,-11.006182670593262,-11.800859451293945,0.032318115234375,-0.7946767807006836,-0.7623586654663086
1129237,2913079,693,13.030432,-5.938738822937012,-6.031237602233887,-6.4932861328125,-0.092498779296875,-0.4620485305786133,-0.5545473098754883
87452,6073899,646,11.124613,-12.017468452453613,-12.134830474853516,-12.096525192260742,-0.11736202239990234,0.03830528259277344,-0.0790567398071289
156493,911794,82,15.650091,-5.877462387084961,-5.837863922119141,-6.186878204345703,0.03959846496582031,-0.3490142822265625,-0.3094158172607422
148538,5427174,952,15.420052,-8.756421089172363,-8.946770668029785,-9.622438430786133,-0.19034957885742188,-0.6756677627563477,-0.8660173416137695
130510,984907,140,12.764076,-13.279563903808594,-13.258729934692383,-13.444421768188477,0.020833969116210938,-0.18569183349609375,-0.1648578643798828
451602,7265404,328,14.074535,-10.894426345825195,-10.87160873413086,-11.039597511291504,0.022817611694335938,-0.16798877716064453,-0.1451711654663086
183378,2710646,247,12.411176,-12.091257095336914,-12.066717147827148,-12.26121711730957,0.024539947509765625,-0.19449996948242188,-0.16996002197265625
1114819,8024890,113,19.147913,2.313046455383301,2.3844828605651855,2.393383502960205,0.07143640518188477,0.008900642395019531,0.0803370475769043
182539,4321079,448,10.296672,-13.416654586791992,-13.394500732421875,-13.462532997131348,0.022153854370117188,-0.06803226470947266,-0.04587841033935547
148538,8233886,739,16.271252,-11.868668556213379,-11.89655876159668,-12.135515213012695,-0.02789020538330078,-0.23895645141601562,-0.2668466567993164
1113437,3422862,776,10.440643,-7.403278350830078,-7.265375137329102,-7.176246643066406,0.13790321350097656,0.08912849426269531,0.22703170776367188
1106007,2677529,31,12.954882,-10.445399284362793,-10.318248748779297,-10.405380249023438,0.1271505355834961,-0.08713150024414062,0.04001903533935547
1112341,5101872,708,11.577221,-11.661656379699707,-11.699565887451172,-11.775480270385742,-0.037909507751464844,-0.07591438293457031,-0.11382389068603516
87452,5105199,488,11.571701,-10.456750869750977,-10.503641128540039,-10.561138153076172,-0.0468902587890625,-0.05749702453613281,-0.10438728332519531
