qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.875359535217285,-12.967086791992188,0.010735511779785156,-0.09172725677490234,-0.08099174499511719
527433,199249,296,20.958233,-13.010591506958008,-13.054731369018555,-13.125219345092773,-0.044139862060546875,-0.07048797607421875,-0.11462783813476562
148538,963821,639,16.673933,-10.899344444274902,-10.900335311889648,-10.874143600463867,-0.0009908676147460938,0.02619171142578125,0.025200843811035156
264014,5328095,19,23.129852,4.954717636108398,4.942211151123047,4.792281150817871,-0.012506484985351562,-0.14993000030517578,-0.16243648529052734
131843,8073461,44,6.3777733,-13.685620307922363,-13.690986633300781,-13.67155933380127,-0.005366325378417969,0.01942729949951172,0.01406097412109375
451602,8294680,628,12.772134,-11.517167091369629,-11.64037036895752,-11.657840728759766,-0.12320327758789062,-0.017470359802246094,-0.14067363739013672
168216,3908778,144,24.050869,0.782355546951294,0.7624858021736145,0.6968978643417358,-0.019869744777679443,-0.06558793783187866,-0.0854576826095581
130510,8614562,717,10.578865,-12.98244857788086,-12.960891723632812,-13.069806098937988,0.021556854248046875,-0.10891437530517578,-0.0873575210571289
1112341,4560142,736,11.507101,-14.439285278320312,-14.437530517578125,-14.468372344970703,0.0017547607421875,-0.030841827392578125,-0.029087066650390625
1133167,2750180,697,10.607595,-11.038500785827637,-10.972241401672363,-10.946627616882324,0.06625938415527344,0.025613784790039062,0.0918731689453125
1129237,2913079,693,13.030432,-5.938738822937012,-5.9693145751953125,-5.9102325439453125,-0.03057575225830078,0.05908203125,0.02850627899169922
87452,6073899,646,11.124613,-12.017468452453613,-11.996543884277344,-12.054618835449219,0.02092456817626953,-0.058074951171875,-0.03715038299560547
156493,911794,82,15.650091,-5.877462387084961,-5.63496208190918,-7.45277214050293,0.24250030517578125,-1.81781005859375,-1.5753097534179688
148538,5427174,952,15.420052,-8.756421089172363,-8.889246940612793,-9.279221534729004,-0.1328258514404297,-0.38997459411621094,-0.5228004455566406
130510,984907,140,12.764076,-13.279563903808594,-13.271591186523438,-13.30363941192627,0.00797271728515625,-0.03204822540283203,-0.02407550811767578
451602,7265404,328,14.074535,-10.894426345825195,-10.9443941116333,-10.957042694091797,-0.04996776580810547,-0.012648582458496094,-0.06261634826660156
183378,2710646,247,12.411176,-12.091257095336914,-12.101738929748535,-12.130622863769531,-0.010481834411621094,-0.028883934020996094,-0.03936576843261719
1114819,8024890,113,19.147913,2.313046455383301,2.332106113433838,2.347412109375,0.01905965805053711,0.01530599594116211,0.03436565399169922
182539,4321079,448,10.296672,-13.416654586791992,-13.404194831848145,-13.37493896484375,0.012459754943847656,0.02925586700439453,0.04171562194824219
148538,8233886,739,16.271252,-11.868668556213379,-12.055525779724121,-12.800347328186035,-0.1868572235107422,-0.7448215484619141,-0.9316787719726562
1113437,3422862,776,10.440643,-7.403278350830078,-7.338674545288086,-7.413434982299805,0.06460380554199219,-0.07476043701171875,-0.010156631469726562
1106007,2677529,31,12.954882,-10.445399284362793,-10.42160415649414,-10.498931884765625,0.023795127868652344,-0.07732772827148438,-0.05353260040283203
1112341,5101872,708,11.577221,-11.661656379699707,-11.661211013793945,-11.683634757995605,0.00044536590576171875,-0.022423744201660156,-0.021978378295898438
