qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.888544082641602,-12.956058502197266,-0.00244903564453125,-0.06751441955566406,-0.06996345520019531
527433,199249,296,20.958233,-13.010591506958008,-13.05678939819336,-13.049322128295898,-0.04619789123535156,0.0074672698974609375,-0.038730621337890625
148538,963821,639,16.673933,-10.899344444274902,-10.905141830444336,-10.942850112915039,-0.005797386169433594,-0.037708282470703125,-0.04350566864013672
264014,5328095,19,23.129852,4.954717636108398,4.939357757568359,4.883685111999512,-0.015359878540039062,-0.055672645568847656,-0.07103252410888672
131843,8073461,44,6.3777733,-13.685620307922363,-13.6895112991333,-13.697916030883789,-0.0038909912109375,-0.008404731750488281,-0.012295722961425781
451602,8294680,628,12.772134,-11.517167091369629,-11.534716606140137,-11.604592323303223,-0.017549514770507812,-0.06987571716308594,-0.08742523193359375
168216,3908778,144,24.050869,0.782355546951294,0.7688004970550537,0.78665691614151,-0.013555049896240234,0.0178564190864563,0.0043013691902160645
130510,8614562,717,10.578865,-12.98244857788086,-12.986207962036133,-13.001659393310547,-0.0037593841552734375,-0.015451431274414062,-0.0192108154296875
1112341,4560142,736,11.507101,-14.439285278320312,-14.44218635559082,-14.46027660369873,-0.0029010772705078125,-0.018090248107910156,-0.02099132537841797
1133167,2750180,697,10.607595,-11.038500785827637,-11.009737014770508,-11.12868881225586,0.028763771057128906,-0.11895179748535156,-0.09018802642822266
1129237,2913079,693,13.030432,-5.938738822937012,-5.91551399230957,-5.796879768371582,0.023224830627441406,0.11863422393798828,0.1418590545654297
87452,6073899,646,11.124613,-12.017468452453613,-12.021354675292969,-12.05610466003418,-0.0038862228393554688,-0.03474998474121094,-0.038636207580566406
156493,911794,82,15.650091,-5.877462387084961,-5.862525939941406,-6.265474319458008,0.014936447143554688,-0.40294837951660156,-0.3880119323730469
148538,5427174,952,15.420052,-8.756421089172363,-8.894381523132324,-8.857461929321289,-0.13796043395996094,0.036919593811035156,-0.10104084014892578
130510,984907,140,12.764076,-13.279563903808594,-13.288514137268066,-13.330409049987793,-0.008950233459472656,-0.04189491271972656,-0.05084514617919922
451602,7265404,328,14.074535,-10.894426345825195,-10.887678146362305,-11.046342849731445,0.006748199462890625,-0.15866470336914062,-0.15191650390625
183378,2710646,247,12.411176,-12.091257095336914,-12.093870162963867,-12.10904598236084,-0.002613067626953125,-0.015175819396972656,-0.01778888702392578
1114819,8024890,113,19.147913,2.313046455383301,2.3508174419403076,2.407247304916382,0.037770986557006836,0.05642986297607422,0.09420084953308105
182539,4321079,448,10.296672,-13.416654586791992,-13.417449951171875,-13.500972747802734,-0.0007953643798828125,-0.08352279663085938,-0.08431816101074219
