qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-13.024020195007324,-12.789970397949219,-0.1379251480102539,0.23404979705810547,0.09612464904785156
527433,199249,296,20.958233,-13.010591506958008,-13.031709671020508,-12.746149063110352,-0.0211181640625,0.28556060791015625,0.26444244384765625
148538,963821,639,16.673933,-10.899344444274902,-10.908126831054688,-10.47032642364502,-0.008782386779785156,0.43780040740966797,0.4290180206298828
264014,5328095,19,23.129852,4.954717636108398,4.860428810119629,4.937085151672363,-0.09428882598876953,0.07665634155273438,-0.017632484436035156
131843,8073461,44,6.3777733,-13.685620307922363,-13.71561336517334,-13.13593864440918,-0.029993057250976562,0.5796747207641602,0.5496816635131836
451602,8294680,628,12.772134,-11.517167091369629,-11.347060203552246,-11.663784980773926,0.1701068878173828,-0.3167247772216797,-0.14661788940429688
168216,3908778,144,24.050869,0.782355546951294,0.8243065476417542,0.5599623322486877,0.041951000690460205,-0.2643442153930664,-0.2223932147026062
130510,8614562,717,10.578865,-12.98244857788086,-12.981592178344727,-12.571868896484375,0.0008563995361328125,0.40972328186035156,0.4105796813964844
1112341,4560142,736,11.507101,-14.439285278320312,-14.409588813781738,-14.284025192260742,0.02969646453857422,0.1255636215209961,0.1552600860595703
1133167,2750180,697,10.607595,-11.038500785827637,-10.81660270690918,-11.308795928955078,0.22189807891845703,-0.49219322204589844,-0.2702951431274414
1129237,2913079,693,13.030432,-5.938738822937012,-6.201424598693848,-7.042335510253906,-0.26268577575683594,-0.8409109115600586,-1.1035966873168945
87452,6073899,646,11.124613,-12.017468452453613,-12.144119262695312,-12.12282657623291,-0.12665081024169922,0.021292686462402344,-0.10535812377929688
156493,911794,82,15.650091,-5.877462387084961,-5.854463577270508,-5.999250411987305,0.022998809814453125,-0.14478683471679688,-0.12178802490234375
148538,5427174,952,15.420052,-8.756421089172363,-8.662599563598633,-8.590171813964844,0.09382152557373047,0.07242774963378906,0.16624927520751953
130510,984907,140,12.764076,-13.279563903808594,-13.16604995727539,-13.356609344482422,0.11351394653320312,-0.19055938720703125,-0.07704544067382812
451602,7265404,328,14.074535,-10.894426345825195,-10.886326789855957,-10.682052612304688,0.008099555969238281,0.20427417755126953,0.2123737335205078
183378,2710646,247,12.411176,-12.091257095336914,-11.996807098388672,-11.516057968139648,0.09444999694824219,0.48074913024902344,0.5751991271972656
1114819,8024890,113,19.147913,2.313046455383301,2.4260671138763428,2.669158935546875,0.11302065849304199,0.24309182167053223,0.3561124801635742
182539,4321079,448,10.296672,-13.416654586791992,-13.50340461730957,-13.429166793823242,-0.08675003051757812,0.07423782348632812,-0.01251220703125
148538,8233886,739,16.271252,-11.868668556213379,-12.027990341186523,-11.961546897888184,-0.15932178497314453,0.06644344329833984,-0.09287834167480469
1113437,3422862,776,10.440643,-7.403278350830078,-7.281764984130859,-4.663514137268066,0.12151336669921875,2.618250846862793,2.7397642135620117
1106007,2677529,31,12.954882,-10.445399284362793,-10.095459938049316,-9.134032249450684,0.34993934631347656,0.9614276885986328,1.3113670349121094
1112341,5101872,708,11.577221,-11.661656379699707,-11.706710815429688,-10.892126083374023,-0.04505443572998047,0.8145847320556641,0.7695302963256836
87452,5105199,488,11.571701,-10.456750869750977,-10.53377914428711,-10.31441879272461,-0.07702827453613281,0.2193603515625,0.1423320770263672
