qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.920698165893555,-12.927743911743164,-0.034603118896484375,-0.007045745849609375,-0.04164886474609375
527433,199249,296,20.958233,-13.010591506958008,-13.027642250061035,-12.98336410522461,-0.017050743103027344,0.04427814483642578,0.027227401733398438
148538,963821,639,16.673933,-10.899344444274902,-10.905923843383789,-10.959967613220215,-0.006579399108886719,-0.05404376983642578,-0.0606231689453125
264014,5328095,19,23.129852,4.954717636108398,4.899934768676758,4.819940567016602,-0.054782867431640625,-0.07999420166015625,-0.13477706909179688
131843,8073461,44,6.3777733,-13.685620307922363,-13.68642807006836,-13.642666816711426,-0.0008077621459960938,0.043761253356933594,0.0429534912109375
451602,8294680,628,12.772134,-11.517167091369629,-11.51427173614502,-11.583653450012207,0.002895355224609375,-0.0693817138671875,-0.06648635864257812
168216,3908778,144,24.050869,0.782355546951294,0.8298174738883972,0.7465945482254028,0.04746192693710327,-0.08322292566299438,-0.03576099872589111
130510,8614562,717,10.578865,-12.98244857788086,-13.040342330932617,-13.079626083374023,-0.05789375305175781,-0.03928375244140625,-0.09717750549316406
1112341,4560142,736,11.507101,-14.439285278320312,-14.436609268188477,-14.34613037109375,0.0026760101318359375,0.09047889709472656,0.0931549072265625
1133167,2750180,697,10.607595,-11.038500785827637,-11.047835350036621,-11.944961547851562,-0.009334564208984375,-0.8971261978149414,-0.9064607620239258
1129237,2913079,693,13.030432,-5.938738822937012,-5.91788387298584,-6.2333831787109375,0.020854949951171875,-0.31549930572509766,-0.2946443557739258
87452,6073899,646,11.124613,-12.017468452453613,-12.093788146972656,-12.117172241210938,-0.07631969451904297,-0.02338409423828125,-0.09970378875732422
156493,911794,82,15.650091,-5.877462387084961,-5.63496208190918,-6.145402908325195,0.24250030517578125,-0.5104408264160156,-0.2679405212402344
148538,5427174,952,15.420052,-8.756421089172363,-8.954936027526855,-9.572639465332031,-0.1985149383544922,-0.6177034378051758,-0.816218376159668
130510,984907,140,12.764076,-13.279563903808594,-13.271098136901855,-13.52985668182373,0.008465766906738281,-0.258758544921875,-0.2502927780151367
451602,7265404,328,14.074535,-10.894426345825195,-10.880252838134766,-10.986007690429688,0.014173507690429688,-0.10575485229492188,-0.09158134460449219
183378,2710646,247,12.411176,-12.091257095336914,-12.09777545928955,-12.258240699768066,-0.006518363952636719,-0.16046524047851562,-0.16698360443115234
1114819,8024890,113,19.147913,2.313046455383301,2.361257791519165,2.5033183097839355,0.04821133613586426,0.1420605182647705,0.19027185440063477
182539,4321079,448,10.296672,-13.416654586791992,-13.431941032409668,-13.399672508239746,-0.015286445617675781,0.032268524169921875,0.016982078552246094
148538,8233886,739,16.271252,-11.868668556213379,-11.879695892333984,-12.10152530670166,-0.011027336120605469,-0.22182941436767578,-0.23285675048828125
1113437,3422862,776,10.440643,-7.403278350830078,-7.338674545288086,-7.560723304748535,0.06460380554199219,-0.22204875946044922,-0.15744495391845703
1106007,2677529,31,12.954882,-10.445399284362793,-10.339064598083496,-10.528851509094238,0.10633468627929688,-0.1897869110107422,-0.08345222473144531
1112341,5101872,708,11.577221,-11.661656379699707,-11.663749694824219,-11.848382949829102,-0.0020933151245117188,-0.1846332550048828,-0.18672657012939453
87452,5105199,488,11.571701,-10.456750869750977,-10.481078147888184,-10.36883544921875,-0.02432727813720703,0.1122426986694336,0.08791542053222656
