qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.990596771240234,-12.42162799835205,-0.10450172424316406,0.5689687728881836,0.46446704864501953
527433,199249,296,20.958233,-13.010591506958008,-13.032569885253906,-12.925811767578125,-0.021978378295898438,0.10675811767578125,0.08477973937988281
148538,963821,639,16.673933,-10.899344444274902,-10.975976943969727,-11.215639114379883,-0.07663249969482422,-0.23966217041015625,-0.31629467010498047
264014,5328095,19,23.129852,4.954717636108398,4.882872581481934,4.952696800231934,-0.07184505462646484,0.06982421875,-0.0020208358764648438
131843,8073461,44,6.3777733,-13.685620307922363,-13.677931785583496,-13.655927658081055,0.0076885223388671875,0.022004127502441406,0.029692649841308594
451602,8294680,628,12.772134,-11.517167091369629,-11.406044006347656,-11.15540885925293,0.11112308502197266,0.25063514709472656,0.3617582321166992
168216,3908778,144,24.050869,0.782355546951294,0.8540294170379639,0.6289343237876892,0.07167387008666992,-0.22509509325027466,-0.15342122316360474
130510,8614562,717,10.578865,-12.98244857788086,-13.013988494873047,-12.956565856933594,-0.0315399169921875,0.057422637939453125,0.025882720947265625
1112341,4560142,736,11.507101,-14.439285278320312,-14.411346435546875,-14.256814002990723,0.0279388427734375,0.15453243255615234,0.18247127532958984
1133167,2750180,697,10.607595,-11.038500785827637,-10.96908950805664,-11.370403289794922,0.0694112777709961,-0.40131378173828125,-0.33190250396728516
1129237,2913079,693,13.030432,-5.938738822937012,-6.008721351623535,-6.631492614746094,-0.06998252868652344,-0.6227712631225586,-0.692753791809082
87452,6073899,646,11.124613,-12.017468452453613,-12.192546844482422,-12.707706451416016,-0.1750783920288086,-0.5151596069335938,-0.6902379989624023
156493,911794,82,15.650091,-5.877462387084961,-5.7475128173828125,-5.817293167114258,0.12994956970214844,-0.06978034973144531,0.060169219970703125
148538,5427174,952,15.420052,-8.756421089172363,-8.840087890625,-9.473079681396484,-0.08366680145263672,-0.6329917907714844,-0.7166585922241211
130510,984907,140,12.764076,-13.279563903808594,-13.239265441894531,-13.59758186340332,0.0402984619140625,-0.35831642150878906,-0.31801795959472656
451602,7265404,328,14.074535,-10.894426345825195,-10.778253555297852,-10.521562576293945,0.11617279052734375,0.25669097900390625,0.37286376953125
183378,2710646,247,12.411176,-12.091257095336914,-12.025798797607422,-11.820388793945312,0.06545829772949219,0.20541000366210938,0.27086830139160156
1114819,8024890,113,19.147913,2.313046455383301,2.3820295333862305,2.544945478439331,0.06898307800292969,0.16291594505310059,0.23189902305603027
182539,4321079,448,10.296672,-13.416654586791992,-13.447092056274414,-13.388877868652344,-0.030437469482421875,0.05821418762207031,0.027776718139648438
148538,8233886,739,16.271252,-11.868668556213379,-11.923786163330078,-12.198049545288086,-0.05511760711669922,-0.2742633819580078,-0.32938098907470703
1113437,3422862,776,10.440643,-7.403278350830078,-7.199016571044922,-5.259705543518066,0.20426177978515625,1.9393110275268555,2.1435728073120117
1106007,2677529,31,12.954882,-10.445399284362793,-10.222832679748535,-9.803887367248535,0.2225666046142578,0.4189453125,0.6415119171142578
1112341,5101872,708,11.577221,-11.661656379699707,-11.71284294128418,-11.842559814453125,-0.051186561584472656,-0.1297168731689453,-0.18090343475341797
87452,5105199,488,11.571701,-10.456750869750977,-10.575284957885742,-10.973896980285645,-0.11853408813476562,-0.39861202239990234,-0.517146110534668
451602,1530197,446,13.279856,-12.889481544494629,-12.849925994873047,-12.44347095489502,0.03955554962158203,0.40645503997802734,0.4460105895996094
833860,7503777,434,11.057965,-13.48897933959961,-13.581159591674805,-13.70217227935791,-0.09218025207519531,-0.12101268768310547,-0.21319293975830078
1129237,4373435,613,13.17106,-11.293925285339355,-11.274415016174316,-11.494837760925293,0.019510269165039062,-0.22042274475097656,-0.2009124755859375
264014,4664190,226,15.311792,-5.688996315002441,-5.7279462814331055,-6.134335517883301,-0.03894996643066406,-0.4063892364501953,-0.4453392028808594
1110199,6697302,425,11.980958,-12.327913284301758,-12.392608642578125,-12.295248985290527,-0.06469535827636719,0.09735965728759766,0.03266429901123047
962179,2466207,463,12.762965,-14.284775733947754,-14.31313705444336,-14.334012985229492,-0.02836132049560547,-0.020875930786132812,-0.04923725128173828
87452,1395628,691,11.026999,-11.542174339294434,-11.726465225219727,-12.030014038085938,-0.18429088592529297,-0.30354881286621094,-0.4878396987915039
1124210,5890091,293,5.1831274,-13.489723205566406,-13.54236125946045,-13.479007720947266,-0.05263805389404297,0.0633535385131836,0.010715484619140625
264014,1944238,205,15.554399,-12.824013710021973,-12.940954208374023,-13.005638122558594,-0.11694049835205078,-0.06468391418457031,-0.1816244125366211
