qid,docid,rank,bm25_score,original_score,control_score,attack_score,control_delta_vs_original,attack_delta_vs_control,attack_delta_vs_original
1103812,3202701,900,12.541065,-12.88609504699707,-12.952118873596191,-12.81484317779541,-0.0660238265991211,0.13727569580078125,0.07125186920166016
527433,199249,296,20.958233,-13.010591506958008,-13.036239624023438,-13.027613639831543,-0.025648117065429688,0.008625984191894531,-0.017022132873535156
148538,963821,639,16.673933,-10.899344444274902,-10.920221328735352,-10.931684494018555,-0.02087688446044922,-0.011463165283203125,-0.032340049743652344
264014,5328095,19,23.129852,4.954717636108398,4.893040657043457,4.754301071166992,-0.061676979064941406,-0.13873958587646484,-0.20041656494140625
131843,8073461,44,6.3777733,-13.685620307922363,-13.698760986328125,-13.606016159057617,-0.013140678405761719,0.09274482727050781,0.0796041488647461
451602,8294680,628,12.772134,-11.517167091369629,-11.498636245727539,-11.249166488647461,0.018530845642089844,0.24946975708007812,0.26800060272216797
168216,3908778,144,24.050869,0.782355546951294,0.8901954889297485,0.741970419883728,0.10783994197845459,-0.1482250690460205,-0.04038512706756592
130510,8614562,717,10.578865,-12.98244857788086,-13.033646583557129,-13.047050476074219,-0.05119800567626953,-0.013403892517089844,-0.06460189819335938
1112341,4560142,736,11.507101,-14.439285278320312,-14.441099166870117,-14.465765953063965,-0.0018138885498046875,-0.024666786193847656,-0.026480674743652344
1133167,2750180,697,10.607595,-11.038500785827637,-11.006182670593262,-11.75153636932373,0.032318115234375,-0.7453536987304688,-0.7130355834960938
1129237,2913079,693,13.030432,-5.938738822937012,-6.031237602233887,-6.201637268066406,-0.092498779296875,-0.17039966583251953,-0.26289844512939453
87452,6073899,646,11.124613,-12.017468452453613,-12.134830474853516,-12.225425720214844,-0.11736202239990234,-0.09059524536132812,-0.20795726776123047
156493,911794,82,15.650091,-5.877462387084961,-5.837863922119141,-8.506484031677246,0.03959846496582031,-2.6686201095581055,-2.629021644592285
148538,5427174,952,15.420052,-8.756421089172363,-8.946770668029785,-8.892999649047852,-0.19034957885742188,0.053771018981933594,-0.13657855987548828
130510,984907,140,12.764076,-13.279563903808594,-13.258729934692383,-13.436986923217773,0.020833969116210938,-0.17825698852539062,-0.1574230194091797
451602,7265404,328,14.074535,-10.894426345825195,-10.87160873413086,-10.820602416992188,0.022817611694335938,0.051006317138671875,0.07382392883300781
183378,2710646,247,12.411176,-12.091257095336914,-12.066717147827148,-12.104351043701172,0.024539947509765625,-0.03763389587402344,-0.013093948364257812
1114819,8024890,113,19.147913,2.313046455383301,2.3844828605651855,2.5453133583068848,0.07143640518188477,0.16083049774169922,0.23226690292358398
182539,4321079,448,10.296672,-13.416654586791992,-13.394500732421875,-13.269277572631836,0.022153854370117188,0.12522315979003906,0.14737701416015625
148538,8233886,739,16.271252,-11.868668556213379,-11.89655876159668,-11.798606872558594,-0.02789020538330078,0.09795188903808594,0.07006168365478516
1113437,3422862,776,10.440643,-7.403278350830078,-7.265375137329102,-7.007111549377441,0.13790321350097656,0.25826358795166016,0.3961668014526367
1106007,2677529,31,12.954882,-10.445399284362793,-10.318248748779297,-10.421388626098633,0.1271505355834961,-0.10313987731933594,0.024010658264160156
1112341,5101872,708,11.577221,-11.661656379699707,-11.699565887451172,-11.420677185058594,-0.037909507751464844,0.2788887023925781,0.24097919464111328
87452,5105199,488,11.571701,-10.456750869750977,-10.503641128540039,-11.409683227539062,-0.0468902587890625,-0.9060420989990234,-0.9529323577880859
451602,1530197,446,13.279856,-12.889481544494629,-12.897892951965332,-12.968708038330078,-0.008411407470703125,-0.0708150863647461,-0.07922649383544922
833860,7503777,434,11.057965,-13.48897933959961,-13.539422988891602,-13.45225715637207,-0.05044364929199219,0.08716583251953125,0.03672218322753906
1129237,4373435,613,13.17106,-11.293925285339355,-11.299243927001953,-11.993288040161133,-0.005318641662597656,-0.6940441131591797,-0.6993627548217773
264014,4664190,226,15.311792,-5.688996315002441,-5.982921600341797,-6.513047218322754,-0.29392528533935547,-0.530125617980957,-0.8240509033203125
1110199,6697302,425,11.980958,-12.327913284301758,-12.427406311035156,-12.391444206237793,-0.09949302673339844,0.03596210479736328,-0.06353092193603516
962179,2466207,463,12.762965,-14.284775733947754,-14.278589248657227,-14.285371780395508,0.006186485290527344,-0.00678253173828125,-0.0005960464477539062
87452,1395628,691,11.026999,-11.542174339294434,-11.71700382232666,-11.98504638671875,-0.17482948303222656,-0.26804256439208984,-0.4428720474243164
1124210,5890091,293,5.1831274,-13.489723205566406,-13.52707290649414,-13.552791595458984,-0.037349700927734375,-0.02571868896484375,-0.06306838989257812
264014,1944238,205,15.554399,-12.824013710021973,-12.881306648254395,-12.889364242553711,-0.057292938232421875,-0.008057594299316406,-0.06535053253173828
962179,6385544,189,15.641305,-11.927485466003418,-11.950358390808105,-12.048359870910645,-0.0228729248046875,-0.09800148010253906,-0.12087440490722656
451602,7510025,110,16.682806,-12.12002182006836,-11.931922912597656,-12.11573600769043,0.18809890747070312,-0.18381309509277344,0.0042858123779296875
1124210,4535489,54,12.477813,-7.775970458984375,-7.650972366333008,-8.435076713562012,0.12499809265136719,-0.7841043472290039,-0.6591062545776367
130510,4237523,698,10.592752,-10.601937294006348,-10.679779052734375,-11.10197639465332,-0.07784175872802734,-0.4221973419189453,-0.5000391006469727
130510,2346969,78,14.301141,-12.759841918945312,-12.799650192260742,-12.9714937210083,-0.03980827331542969,-0.1718435287475586,-0.21165180206298828
573724,2620791,893,10.831446,-10.9296293258667,-11.005916595458984,-10.947490692138672,-0.07628726959228516,0.0584259033203125,-0.017861366271972656
130510,4237516,338,11.155177,-11.127198219299316,-11.010597229003906,-11.715414047241211,0.11660099029541016,-0.7048168182373047,-0.5882158279418945
1114646,517148,521,8.090152,-12.660665512084961,-12.693084716796875,-12.536208152770996,-0.03241920471191406,0.1568765640258789,0.12445735931396484
1124210,6428870,536,5.074358,-14.345673561096191,-14.328880310058594,-14.33226490020752,0.016793251037597656,-0.0033845901489257812,0.013408660888671875
182539,3389569,560,10.124404,-12.387606620788574,-12.394600868225098,-12.4102783203125,-0.0069942474365234375,-0.015677452087402344,-0.02267169952392578
1121402,752294,330,12.606409,-12.219437599182129,-12.211182594299316,-11.9939546585083,0.0082550048828125,0.21722793579101562,0.22548294067382812
156493,3553290,847,9.346702,-12.017507553100586,-12.098526000976562,-12.131656646728516,-0.08101844787597656,-0.033130645751953125,-0.11414909362792969
47923,1496426,103,26.474058,-1.2015044689178467,-1.2902812957763672,-1.0015896558761597,-0.08877682685852051,0.2886916399002075,0.199914813041687
1112341,7880070,137,13.435623,-11.71304702758789,-11.68748950958252,-11.928299903869629,0.025557518005371094,-0.24081039428710938,-0.21525287628173828
1117099,4131487,180,10.714578,-12.904204368591309,-12.859600067138672,-12.84775161743164,0.04460430145263672,0.01184844970703125,0.05645275115966797
573724,1600621,802,10.933676,-13.169294357299805,-13.156124114990234,-13.475128173828125,0.013170242309570312,-0.3190040588378906,-0.3058338165283203
1133167,3023125,164,13.65869,1.6930779218673706,1.71242356300354,1.4288228750228882,0.019345641136169434,-0.28360068798065186,-0.2642550468444824
1113437,5591642,173,12.442821,-10.350876808166504,-10.189620971679688,-10.503297805786133,0.1612558364868164,-0.3136768341064453,-0.1524209976196289
